commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
d8b19573f38aa84db95a7e4d1f1c0a2fa26517eb,Kenneth Reitz,2011-02-13 16:03:47-05:00,basic layout in place,core.py,requests/core.py,56,1,5.0,22.0,0
b72e1d19aff997d00ef617a3aa0eea8ccdcc3984,Kenneth Reitz,2011-02-13 16:16:36-05:00,AuthAuths,core.py,requests/core.py,43,5,13.0,45.0,0
54240b4811b66dc7d5c2738b91994c21023f0e9e,Kenneth Reitz,2011-02-13 16:24:14-05:00,core update,core.py,requests/core.py,25,4,13.0,48.0,0
ef9bae8d9f2dc605d4fbcdf24256b6cc82612a2d,Kenneth Reitz,2011-02-13 16:41:58-05:00,basic handling configuration in place w/ autoauth,core.py,requests/core.py,43,9,18.0,62.0,0
32cc197a81502c30715c9e164006dce6debcd1bf,Kenneth Reitz,2011-02-13 16:59:01-05:00,fixes,core.py,requests/core.py,53,13,19.0,83.0,1
49f915fb90f135082a83f64a21cc901d0b0e4d15,Kenneth Reitz,2011-02-13 16:59:13-05:00,"temp ""tests""",test_requests.py,test_requests.py,8,1,0.0,4.0,0
af272d58276a9d1415a563e4ac763a6207742342,Kenneth Reitz,2011-02-13 17:13:10-05:00,Base GET in place. No AUTH yet.,core.py,requests/core.py,37,3,35.0,108.0,0
e9c2b917d2ba340e440f3da35846167c86c610a8,Kenneth Reitz,2011-02-13 17:17:33-05:00,filling out the gaps,core.py,requests/core.py,49,14,41.0,131.0,0
d4c1eccb449f538e233623bd5b5e8f350f266e88,Kenneth Reitz,2011-02-13 18:03:33-05:00,Readme redirection mention,README.rst,README.rst,1,2,,,0
44aa6806f3bf2255c151ec2661b8765ca190c0c4,Kenneth Reitz,2011-02-13 18:03:48-05:00,Basic POST in place.,core.py,requests/core.py,41,14,44.0,148.0,0
327d923ce673a13c170446911ceec50529a9253c,Kenneth Reitz,2011-02-13 18:07:37-05:00,GET and POST completely in place,core.py,requests/core.py,33,1,47.0,166.0,0
4f9d598ff486396d9ad45c7e402abe099dec8f4a,Kenneth Reitz,2011-02-13 18:26:17-05:00,parameters working for GETs now. This is awesome.,core.py,requests/core.py,32,23,48.0,170.0,0
871de2ab23a49dd0beaee4cd8742c54038d16e96,Kenneth Reitz,2011-02-13 18:33:50-05:00,HEAD Support,core.py,requests/core.py,10,15,46.0,167.0,0
71df02df2c9ab37a8ee40b31f5e28742d1a6cee8,Kenneth Reitz,2011-02-13 18:49:02-05:00,urllib2 Request subclass w/ settable methods,core.py,requests/core.py,39,9,51.0,188.0,0
3c32045da05cda554e65d3b943bb1128b2482c7f,Kenneth Reitz,2011-02-13 19:02:11-05:00,FIXED,core.py,requests/core.py,25,35,52.0,186.0,1
6fb1997b6a37f27aeda5e26aebcb886a4d2b817a,Kenneth Reitz,2011-02-13 19:04:47-05:00,DELETE in place.,core.py,requests/core.py,9,6,52.0,187.0,0
7de5726a812c5ae2cb8204e2974b62ca2750c9d0,Kenneth Reitz,2011-02-13 19:05:13-05:00,log 405 issue,TODO.rst,TODO.rst,4,0,,,1
f1d9aae10e82e7d122b2172616c7a675971cd0e6,Kenneth Reitz,2011-02-13 22:00:31-05:00,all caps only for request methods,core.py,requests/core.py,6,24,45.0,173.0,0
f566bb21400cecf4dfe5a6c7d9bc7fb62abbb57d,Kenneth Reitz,2011-02-13 22:50:45-05:00,Much better exception handling,core.py,requests/core.py,49,48,45.0,172.0,0
59c6aebd606e3c5fb7b684817faa92051fc0295a,Kenneth Reitz,2011-02-13 22:53:14-05:00,"Wow, and AUTO_AUTH works. first try!",core.py,requests/core.py,1,1,45.0,172.0,0
2c168d20a5b3ce7bbf711fd70c9a29b9d5c32be7,Kenneth Reitz,2011-02-13 22:56:13-05:00,no dependencies!,reqs.txt,reqs.txt,0,0,,,0
4018276b54a644f3529cbe751e8db594056dc9e9,Kenneth Reitz,2011-02-13 22:56:20-05:00,v0.2.0,core.py,requests/core.py,2,4,45.0,170.0,0
e796aae504ac3170d01d0be92c87a9c39350bbf9,Kenneth Reitz,2011-02-13 23:25:41-05:00,Documentation update.,core.py,requests/core.py,63,14,45.0,172.0,0
e403a8a42c3fb94e95c48e71fdb944811a2b45f4,Kenneth Reitz,2011-02-13 23:35:43-05:00,AutoAuth documentation.,core.py,requests/core.py,19,0,45.0,172.0,0
9f4ce17a29ead608a42649b3fec4a85b9911dbc9,Kenneth Reitz,2011-02-13 23:35:53-05:00,v0.2.0,setup.py,setup.py,1,1,1.0,32.0,0
fdd54e14d68123899e61dd651176264b1276f416,Kenneth Reitz,2011-02-13 23:51:29-05:00,whitepacez,core.py,requests/core.py,0,1,45.0,172.0,0
4a3f55997bc73d9ff8312cfae68a028728b49f66,Kenneth Reitz,2011-02-13 23:51:37-05:00,a few test fixtures for now,test_requests.py,test_requests.py,38,2,8.0,28.0,1
e76fa915341f750dff6f1ac77bc3d77ff7134450,Kenneth Reitz,2011-02-13 23:54:42-05:00,Documentation start.,Makefile,docs/Makefile,153,0,,,0
e76fa915341f750dff6f1ac77bc3d77ff7134450,Kenneth Reitz,2011-02-13 23:54:42-05:00,Documentation start.,conf.py,docs/conf.py,232,0,0.0,27.0,0
e76fa915341f750dff6f1ac77bc3d77ff7134450,Kenneth Reitz,2011-02-13 23:54:42-05:00,Documentation start.,index.rst,docs/index.rst,20,0,,,0
e76fa915341f750dff6f1ac77bc3d77ff7134450,Kenneth Reitz,2011-02-13 23:54:42-05:00,Documentation start.,make.bat,docs/make.bat,190,0,,,0
090fcf14c57e842013b8ecebd536d368d014f2d5,Kenneth Reitz,2011-02-14 00:14:50-05:00,no mo todo,TODO.rst,,0,4,,,0
98d257e0394e6839bef9c8dc1359d02a43eb8bed,Kenneth Reitz,2011-02-14 00:15:02-05:00,Added history.rst,HISTORY.rst,HISTORY.rst,14,0,,,0
2cc80155cbf758c8e6e948ef5fe52754a996a40b,Kenneth Reitz,2011-02-14 00:22:16-05:00,Readme update.,README.rst,README.rst,11,1,,,0
839873c77fcdb79a5f3ca0af00abb645f11e516f,Kenneth Reitz,2011-02-14 00:23:46-05:00,Added Manifest.,MANIFEST.in,docs/MANIFEST.in,1,0,,,0
71626dea7e72e63c31742e4368ab9dc136484bbe,Kenneth Reitz,2011-02-14 00:24:13-05:00,Not that simple.,README.rst,README.rst,1,1,,,0
2b54b01ce2726a04f155ef29637b0d5011f965e2,Kenneth Reitz,2011-02-14 00:39:16-05:00,Documentation update,README.rst,README.rst,37,46,,,0
927294fbd439d96c0cea0750017122102effe9ff,Kenneth Reitz,2011-02-14 00:45:28-05:00,big ol' doc update,README.rst,README.rst,61,49,,,0
00d900c575c05473ddd95cdf6adeaaf520687671,Kenneth Reitz,2011-02-14 00:47:07-05:00,indentz,README.rst,README.rst,14,14,,,0
d789badbb25958e8ff5adb7c73dcfbabf583dde3,Kenneth Reitz,2011-02-14 00:47:42-05:00,there we go,README.rst,README.rst,24,24,,,0
a2ecf9c7864a849236c6a9589ac76b05c00244fb,Kenneth Reitz,2011-02-14 00:48:08-05:00,indents,README.rst,README.rst,3,3,,,0
88b64d271f2f58caadabfa9e5e45ff85c77d3944,Kenneth Reitz,2011-02-14 00:50:04-05:00,Added data types to response docs,README.rst,README.rst,3,3,,,0
8cca789ba5df5d31f3c923001ee6dc9fcf7f1b1b,Kenneth Reitz,2011-02-14 00:50:52-05:00,Fix it,README.rst,README.rst,4,8,,,1
4a3bee6cffadba86342829f4595301b81297ee22,Kenneth Reitz,2011-02-14 01:10:44-05:00,documentation update,README.rst,README.rst,8,3,,,0
908d7de7b8ad05c537b8131f076f9112657a77ee,Kenneth Reitz,2011-02-14 01:11:27-05:00,Request documentation update,README.rst,README.rst,5,5,,,0
bb5614253a4fa29832cfbe108829985d5f308e40,Kenneth Reitz,2011-02-14 01:12:38-05:00,request function update admin,README.rst,README.rst,2,0,,,0
52de0ba0ce72c1f1809b7516d2987937955d7ecd,Kenneth Reitz,2011-02-14 01:13:20-05:00,missed one,README.rst,README.rst,1,1,,,0
d4db03da53fda82cd3ebc75cdb0c2ab89c39d7f6,Kenneth Reitz,2011-02-14 01:26:28-05:00,readme update,README.rst,README.rst,1,1,,,0
c9b0f8f19d3ddce13974d77dcd29147269ae4b15,Kenneth Reitz,2011-02-14 01:31:56-05:00,repr for datatypes,README.rst,README.rst,3,3,,,0
7b658388260a8ad24542795670e19c2cdd8767fc,Kenneth Reitz,2011-02-14 01:33:41-05:00,more reprs,README.rst,README.rst,7,3,,,0
1b885614760d48c8417d275b5521849633773810,Kenneth Reitz,2011-02-14 01:45:07-05:00,Readme update,README.rst,README.rst,11,1,,,0
a42c003cdc43e0ade4fe624db56f405761eb3afc,Kenneth Reitz,2011-02-14 01:45:52-05:00,request update,README.rst,README.rst,2,3,,,0
7ed73b29a8e6705c0972b8b1d59bc98794d5209c,Kenneth Reitz,2011-02-14 01:47:10-05:00,Add manigest to ignores,.gitignore,.gitignore,1,0,,,0
d6e7e19100f9f2ccbb95cb98ec2c261a293802f2,Kenneth Reitz,2011-02-14 01:47:16-05:00,Birth!,HISTORY.rst,HISTORY.rst,5,6,,,0
8fd480df3fc0665c90ed9e9c18d0ca4eeab349bd,Kenneth Reitz,2011-02-14 02:09:09-05:00,Fix NameError in example,README.rst,README.rst,1,16,,,1
18db8b8445951c6b2d77fcb5d4934e8ca2dd1d6e,Kenneth Reitz,2011-02-14 02:13:32-05:00,absolute import,__init__.py,requests/__init__.py,1,1,0.0,1.0,0
bb4577802990599b68820c1b41e231918c50d97c,Kenneth Reitz,2011-02-14 02:13:40-05:00,better repr() support,core.py,requests/core.py,13,0,49.0,184.0,0
d2427ecae751a533ddd9026849dd19cfaa3394f4,Kenneth Reitz,2011-02-14 02:15:30-05:00,Roadmap update,README.rst,README.rst,2,4,,,0
f66eafdffdc8fa9a33e97a7c8f0d927ef72a1fdb,Kenneth Reitz,2011-02-14 02:35:01-05:00,Docstring whitespace,core.py,requests/core.py,88,90,49.0,181.0,0
d1dc6aa329ef2bc972f9e71a795a9d00c3c46ceb,Kenneth Reitz,2011-02-14 02:40:39-05:00,freaking string replace,core.py,requests/core.py,19,19,49.0,181.0,0
800b03457b6a80c0310940c03bffe7e6dd5b3286,Kenneth Reitz,2011-02-14 02:42:46-05:00,whitespace,core.py,requests/core.py,1,0,49.0,181.0,0
19db3ead4cd9bd0d9ac5d4615871ad3dcfde8144,Kenneth Reitz,2011-02-14 02:45:09-05:00,what happened to manifest?,MANIFEST.in,MANIFEST.in,1,0,,,0
06b49693834b3ae8b22245ac9d71f15bac3a580d,Kenneth Reitz,2011-02-14 02:49:18-05:00,manifest.in,MANIFEST.in,MANIFEST.in,1,1,,,0
9ad8589efd625fe125345a6e1508ee5be78fd547,Kenneth Reitz,2011-02-14 03:58:26-05:00,ISC,setup.py,setup.py,1,1,1.0,32.0,0
d961000b96d2f67de97ccee6d150c30353c9b3c4,Kenneth Reitz,2011-02-14 05:15:47-05:00,missed one,core.py,requests/core.py,0,1,49.0,181.0,0
8e8604d88bb6dc98a1fa5b0f040ba1a5b6dbc775,Kenneth Reitz,2011-02-14 08:55:24-05:00,Added NOTICE for Poster vendorization,NOTICE,NOTICE,12,0,,,0
df419fa6fa5db2c539145cc823c7106c00bb2b13,Kenneth Reitz,2011-02-14 08:55:55-05:00,vendorized poster,__init__.py,requests/packages/__init__.py,0,0,,,0
df419fa6fa5db2c539145cc823c7106c00bb2b13,Kenneth Reitz,2011-02-14 08:55:55-05:00,vendorized poster,__init__.py,requests/packages/poster/__init__.py,32,0,0.0,3.0,0
df419fa6fa5db2c539145cc823c7106c00bb2b13,Kenneth Reitz,2011-02-14 08:55:55-05:00,vendorized poster,encode.py,requests/packages/poster/encode.py,414,0,66.0,232.0,0
df419fa6fa5db2c539145cc823c7106c00bb2b13,Kenneth Reitz,2011-02-14 08:55:55-05:00,vendorized poster,streaminghttp.py,requests/packages/poster/streaminghttp.py,197,0,35.0,91.0,0
e6d5e5319ecba82021143624c1040d0ad01bce41,Kenneth Reitz,2011-02-14 09:01:09-05:00,added multipart_file syntax,core.py,requests/core.py,4,2,49.0,181.0,0
221bed27dda5e3c2c051de72b5553c73d6183985,Kenneth Reitz,2011-02-14 09:04:35-05:00,import poster from site-packages for now,core.py,requests/core.py,3,0,49.0,183.0,0
127bbbb18dccc0bb0522377c7b81b99b63b84a68,Kenneth Reitz,2011-02-14 09:04:41-05:00,Worth a shot,__init__.py,requests/packages/__init__.py,1,0,0.0,1.0,0
7dd37d5ea91cd26c869a39b5a200136305c6f3bb,Kenneth Reitz,2011-02-14 09:27:47-05:00,proper poster imports,__init__.py,requests/__init__.py,1,0,0.0,2.0,0
7dd37d5ea91cd26c869a39b5a200136305c6f3bb,Kenneth Reitz,2011-02-14 09:27:47-05:00,proper poster imports,__init__.py,requests/packages/poster/__init__.py,2,2,0.0,3.0,0
f7abfa8a1426b018b99c9ac3237331b55bf7103c,Kenneth Reitz,2011-02-14 09:27:57-05:00,multipart_files support!,core.py,requests/core.py,23,10,51.0,192.0,0
a16278e85dc1dda84e55f2f63e4d56cb60329601,Kenneth Reitz,2011-02-14 09:30:37-05:00,string formatting supports None. Who knew.,core.py,requests/core.py,4,11,49.0,184.0,0
4c8b428bbd3800cafa0e3764512eb719f67315f0,Kenneth Reitz,2011-02-14 09:34:36-05:00,except clause fix for python3,core.py,requests/core.py,4,4,49.0,184.0,1
4c192ec5acd4417fe60b5a63ea3c6a5c034c1d45,Kenneth Reitz,2011-02-14 09:36:14-05:00,absolute imports,__init__.py,requests/__init__.py,2,2,0.0,2.0,0
4c192ec5acd4417fe60b5a63ea3c6a5c034c1d45,Kenneth Reitz,2011-02-14 09:36:14-05:00,absolute imports,__init__.py,requests/packages/__init__.py,1,1,0.0,1.0,0
4c192ec5acd4417fe60b5a63ea3c6a5c034c1d45,Kenneth Reitz,2011-02-14 09:36:14-05:00,absolute imports,__init__.py,requests/packages/poster/__init__.py,2,2,0.0,3.0,0
3216bda17432dcb0e7480ba0068b927f7ff746b5,Kenneth Reitz,2011-02-14 09:45:12-05:00,Added multipart_files support for PUT,core.py,requests/core.py,15,7,51.0,191.0,0
e89eba79dfb51e7d88de1fe85ba2b61ed92a8dac,Kenneth Reitz,2011-02-14 09:53:56-05:00,added response.url support for 301's and the like.,README.rst,README.rst,3,0,,,0
e89eba79dfb51e7d88de1fe85ba2b61ed92a8dac,Kenneth Reitz,2011-02-14 09:53:56-05:00,added response.url support for 301's and the like.,core.py,requests/core.py,5,1,51.0,195.0,0
324c572b6496f2f39cf0f266012df1f9f4930568,Kenneth Reitz,2011-02-14 09:59:42-05:00,renamed multipart_files to files,core.py,requests/core.py,12,12,51.0,196.0,0
02834e353d7a9d9a6dff5a2c2ee5ba477f83d46c,Kenneth Reitz,2011-02-14 10:00:05-05:00,"added simple test fixture for Postbin and posting 
both files and data",test_requests.py,test_requests.py,14,0,9.0,36.0,1
9f9ebecec27108db292a31397e44d447f4ebfeb9,Kenneth Reitz,2011-02-14 10:35:15-05:00,v0.2.1,HISTORY.rst,HISTORY.rst,6,0,,,0
9f9ebecec27108db292a31397e44d447f4ebfeb9,Kenneth Reitz,2011-02-14 10:35:15-05:00,v0.2.1,core.py,requests/core.py,2,2,51.0,196.0,0
9f9ebecec27108db292a31397e44d447f4ebfeb9,Kenneth Reitz,2011-02-14 10:35:15-05:00,v0.2.1,setup.py,setup.py,3,1,1.0,34.0,0
e1659ed7afb674006f6ce07f9908a7bccb7a8474,Kenneth Reitz,2011-02-14 10:37:38-05:00,added setup.py test,setup.py,setup.py,7,6,0.0,35.0,0
43790c4d3212afec36e6a5dc303546dc6705db7b,Kenneth Reitz,2011-02-14 10:43:54-05:00,updated multipart-upload documentation,README.rst,README.rst,5,2,,,0
44d402c1e61c6a3570fa75ebcb4c21de65ea7f5d,Kenneth Reitz,2011-02-14 10:50:18-05:00,who stole dem cookies,README.rst,README.rst,1,0,,,0
a82f4de38ddd31fa8a5773e60fc2f4324ca79d45,Kenneth Reitz,2011-02-14 10:50:24-05:00,Added AUTHORS file.,AUTHORS,AUTHORS,13,0,,,0
10280c697dcfd3d334f1c9c381a11c324bb550bc,Kenneth Reitz,2011-02-14 11:31:06-05:00,"Handles request in event of HTTPError. Fixes Issue #2
Building of internal request object refactor",core.py,requests/core.py,20,21,51.0,194.0,1
09740c35e1e148b41a7f1384a38e33011471d9dc,Kenneth Reitz,2011-02-14 11:31:44-05:00,typo,core.py,requests/core.py,1,1,51.0,194.0,0
f70e89a163208076f12577cd98ce09650b9d1241,Kenneth Reitz,2011-02-14 11:45:50-05:00,eventlet support.,core.py,requests/core.py,4,1,51.0,197.0,0
d87bcce6ad9d28bf6fe642543238af61d1ddf132,Kenneth Reitz,2011-02-14 11:46:04-05:00,Added release 0.2.2 info.,HISTORY.rst,HISTORY.rst,5,0,,,0
bfe91296cbf990ce579639777412f5395e951247,Kenneth Reitz,2011-02-14 11:57:12-05:00,monkey patchin' (will this suffice?),core.py,requests/core.py,12,2,51.0,204.0,1
cde3b88f3e93a9503810acc0ded890025fcbc119,Kenneth Reitz,2011-02-14 12:07:34-05:00,eventlet > gevent (i think),core.py,requests/core.py,7,6,51.0,205.0,0
2203c3bccd5e4888a16d73247d540fd6e359d29c,Kenneth Reitz,2011-02-14 12:23:55-05:00,Added CookieJar,core.py,requests/core.py,19,6,52.0,209.0,0
c9b8750597ded352b367e9d308387b007c92ea50,Kenneth Reitz,2011-02-14 12:24:03-05:00,Upated history,HISTORY.rst,HISTORY.rst,3,1,,,0
4452934929b3addd7c8188d4ea8132b41157daef,Kenneth Reitz,2011-02-14 12:25:44-05:00,cleanups,core.py,requests/core.py,2,7,52.0,209.0,0
b09218d5aceff0062e59bb2d93150e0b48b1dcc2,Kenneth Reitz,2011-02-14 12:33:12-05:00,temporary,core.py,requests/core.py,14,14,52.0,198.0,0
16e5119b2ad8be05673b5f8762cd71edaa0cd882,Kenneth Reitz,2011-02-14 12:39:13-05:00,fixed gevent problem,core.py,requests/core.py,17,13,54.0,201.0,1
5fe24abfb99fd9850352329de9c4c091a8a71a05,Kenneth Reitz,2011-02-14 12:40:41-05:00,Gevent / Eventlet is back!,core.py,requests/core.py,15,14,54.0,212.0,0
f023c81dad05fd8c5e9c1979b26c3c9ecfc4cf3b,Kenneth Reitz,2011-02-14 12:43:13-05:00,cookies system in place.,core.py,requests/core.py,10,5,54.0,217.0,0
397bd4b67688fe8b35b5c17a6f1d6f43ab076c18,Kenneth Reitz,2011-02-14 12:45:03-05:00,spelling error,core.py,requests/core.py,2,1,54.0,217.0,1
98c8a78c3e0f3827ef4ba304de9fa74666f0be0e,Kenneth Reitz,2011-02-14 12:52:15-05:00,Added Cookies documentation.,README.rst,README.rst,8,7,,,0
98c8a78c3e0f3827ef4ba304de9fa74666f0be0e,Kenneth Reitz,2011-02-14 12:52:15-05:00,Added Cookies documentation.,core.py,requests/core.py,6,1,54.0,217.0,0
d511e6f148d03b5e52228b54064a24eb47c9e756,Kenneth Reitz,2011-02-14 12:58:20-05:00,Version Bump v0.2.2,HISTORY.rst,HISTORY.rst,1,1,,,0
d511e6f148d03b5e52228b54064a24eb47c9e756,Kenneth Reitz,2011-02-14 12:58:20-05:00,Version Bump v0.2.2,README.rst,README.rst,2,1,,,0
d511e6f148d03b5e52228b54064a24eb47c9e756,Kenneth Reitz,2011-02-14 12:58:20-05:00,Version Bump v0.2.2,core.py,requests/core.py,2,2,54.0,217.0,0
d511e6f148d03b5e52228b54064a24eb47c9e756,Kenneth Reitz,2011-02-14 12:58:20-05:00,Version Bump v0.2.2,setup.py,setup.py,1,1,0.0,35.0,0
c900b4379b9bda3fb8491fa3bd96fdfa2f163a3f,Kenneth Reitz,2011-02-15 09:18:43-05:00,Added new HTTPError handing mechanisms.,core.py,requests/core.py,19,11,56.0,224.0,1
ce122cc811e937d72272c28231065363d351d3d1,Kenneth Reitz,2011-02-15 09:22:11-05:00,"None, not False",core.py,requests/core.py,1,1,56.0,224.0,0
748633d616db4e27bb00530d8db5afa660460a67,Kenneth Reitz,2011-02-15 09:26:07-05:00,raise_for_status is better,core.py,requests/core.py,1,1,56.0,224.0,0
6d8a531e87efabdbfa734bd9f70e7220623c1cf7,Kenneth Reitz,2011-02-15 09:26:44-05:00,HTTPError changes are going down in history,HISTORY.rst,HISTORY.rst,9,0,,,1
4f1301f6ad24505e67125ee3b316c8e4cdbdf409,Kenneth Reitz,2011-02-15 09:36:34-05:00,Now Requests has it's own HTTPError,core.py,requests/core.py,1,0,56.0,225.0,1
7ad08c5edaf68330cb9753634f4b80dfca00f686,Kenneth Reitz,2011-02-15 09:37:21-05:00,New tests for new HTTP STATUS Handling,test_requests.py,test_requests.py,17,1,12.0,50.0,0
4ad73c3655a2c0fd3862e7803d02f1ff4006e18b,Kenneth Reitz,2011-02-15 09:42:05-05:00,leave room for _,test_requests.py,test_requests.py,10,0,12.0,50.0,0
83a9bcf1a1ad4b5bf086c2ca332623ae65fc6f75,Kenneth Reitz,2011-02-15 09:44:52-05:00,Updating AUTHORS,AUTHORS,AUTHORS,2,1,,,0
933cf49daa524bb1ea89e82ecbcb5c57d8ae03e2,Kenneth Reitz,2011-02-15 09:45:54-05:00,v0.2.3,core.py,requests/core.py,2,2,56.0,225.0,0
d5256802d468e997f71ba2ff3069b327cf978a5e,Kenneth Reitz,2011-02-15 09:46:46-05:00,v0.2.3,setup.py,setup.py,1,1,0.0,35.0,0
8ac29b40e91910660afaa5d90529a1c6861e5014,Kenneth Reitz,2011-02-15 09:51:46-05:00,new documentation on Request changes.,README.rst,README.rst,9,0,,,0
fa42c12e5b3a9bad83594d9831ddb00be094e249,Kenneth Reitz,2011-02-15 09:58:02-05:00,I need autodoc.,README.rst,README.rst,8,8,,,0
a5517960ea63728d3d8cb5c761a13b749575b3c9,Kenneth Reitz,2011-02-15 10:02:39-05:00,history indent fix for rest/pypi,HISTORY.rst,HISTORY.rst,4,4,,,1
34ca692c9cee4b9d146b8cd276d00ca4a7df8cb1,Kenneth Reitz,2011-02-16 12:47:58-05:00,from __future__ import absolute_imports,core.py,requests/core.py,2,1,56.0,226.0,0
34ca692c9cee4b9d146b8cd276d00ca4a7df8cb1,Kenneth Reitz,2011-02-16 12:47:58-05:00,from __future__ import absolute_imports,__init__.py,requests/packages/__init__.py,2,0,0.0,2.0,0
34ca692c9cee4b9d146b8cd276d00ca4a7df8cb1,Kenneth Reitz,2011-02-16 12:47:58-05:00,from __future__ import absolute_imports,__init__.py,requests/packages/poster/__init__.py,2,0,0.0,4.0,0
f4e03a5d32366dc874a60eef64ea36502e3e23a9,Kenneth Reitz,2011-02-17 13:13:52-05:00,gitignore update for jenkins,.gitignore,.gitignore,4,1,,,0
efedbd9775b5c086b57b32c62cf45dd952c8f5b6,Kenneth Reitz,2011-02-17 13:14:03-05:00,added test_suite.sh for CI,test_suite.sh,test_suite.sh,4,0,,,0
f4c4bf3d0b8d8a09ec645f4064522852d0c5f9ee,Kenneth Reitz,2011-02-17 16:17:46-05:00,Much nicer helper functions and constructors,core.py,requests/core.py,17,64,55.0,194.0,0
015d6b78d5035a6a19402b21cd963cd13ec82f83,Kenneth Reitz,2011-02-17 16:20:53-05:00,cleaning up line lengths,core.py,requests/core.py,17,9,55.0,201.0,0
7229dbe0331492b16ed57745b0b448e8f26160ca,Kenneth Reitz,2011-02-17 16:22:03-05:00,Making everyone else happy.,core.py,requests/core.py,250,250,55.0,201.0,0
7229dbe0331492b16ed57745b0b448e8f26160ca,Kenneth Reitz,2011-02-17 16:22:03-05:00,Making everyone else happy.,setup.py,setup.py,31,31,0.0,35.0,0
7229dbe0331492b16ed57745b0b448e8f26160ca,Kenneth Reitz,2011-02-17 16:22:03-05:00,Making everyone else happy.,test_requests.py,test_requests.py,50,50,12.0,50.0,0
7b6ed48a86bc8bb4619445b5da859b7d603cd558,Kenneth Reitz,2011-02-17 19:38:40-05:00,tox setup for 2.4-2.7,test_suite.sh,test_suite.sh,1,1,,,0
7b6ed48a86bc8bb4619445b5da859b7d603cd558,Kenneth Reitz,2011-02-17 19:38:40-05:00,tox setup for 2.4-2.7,tox.ini,tox.ini,4,0,,,0
d3911da65316730a3b0ebfeb3f21ceb3be3461ef,Kenneth Reitz,2011-02-18 03:32:10-05:00,tox update (usable now?),tox.ini,tox.ini,4,1,,,0
6bde9551709444a9b3859ae33b6174edcc99b03e,Kenneth Reitz,2011-02-18 04:39:53-05:00,Python 2.5 Fixes.,__init__.py,requests/__init__.py,5,2,0.0,2.0,1
6bde9551709444a9b3859ae33b6174edcc99b03e,Kenneth Reitz,2011-02-18 04:39:53-05:00,Python 2.5 Fixes.,core.py,requests/core.py,3,3,55.0,201.0,1
4419e7183f07cd5a5123b6e193e841f9a2ab3907,Kenneth Reitz,2011-02-18 04:41:34-05:00,no more test suite,test_suite.sh,,0,4,,,0
7e20f32b02f3ee50408118bef3ea269e7769be80,Kenneth Reitz,2011-02-18 04:41:42-05:00,pypy configuration,tox.ini,tox.ini,6,2,,,0
