commit_hash,author,date,msg,file,file_path,lines_added,lines_deleted,complexity,nloc,is_bug_fix
7a5d8184e801ad3c6dce8e847b44e79bc45bc67e,Will McGugan,2019-11-10 15:28:10+00:00,Initial commit,.gitignore,.gitignore,104,0,,,0
7a5d8184e801ad3c6dce8e847b44e79bc45bc67e,Will McGugan,2019-11-10 15:28:10+00:00,Initial commit,LICENSE,LICENSE,21,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,.gitignore,.gitignore,2,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,LICENSE,,0,21,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,README.md,README.md,1,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,poetry.lock,poetry.lock,7,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,pyproject.toml,pyproject.toml,15,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,__init__.py,rich/__init__.py,0,0,,,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,_version.py,rich/_version.py,1,0,0.0,1.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,color.py,rich/color.py,490,0,35.0,424.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,colors.py,rich/colors.py,6,0,0.0,3.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,console.py,rich/console.py,306,0,34.0,150.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,default_styles.py,rich/default_styles.py,51,0,0.0,48.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,errors.py,rich/errors.py,18,0,0.0,5.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,escape.py,rich/escape.py,10,0,0.0,6.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,markdown.py,rich/markdown.py,83,0,10.0,60.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,style.py,rich/style.py,252,0,81.0,175.0,0
7481db402b68051b04d8fd3126ddfafef0f2fb84,Will McGugan,2019-11-10 15:39:13+00:00,initial commit,text.py,rich/text.py,155,0,25.0,94.0,0
d0ece455dad6eb3b11f412d6baca340676920f9d,Will McGugan,2019-11-10 16:44:59+00:00,tidier rich text,text.py,rich/text.py,47,16,27.0,105.0,0
065f0a7ac79b81eb81306afbc140355eb81de13e,Will McGugan,2019-11-10 16:52:03+00:00,init and doc,text.py,rich/text.py,14,1,27.0,110.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,.gitignore,.gitignore,1,0,,,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,_stack.py,rich/_stack.py,15,0,2.0,8.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,color.py,rich/color.py,4,3,35.0,425.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,console.py,rich/console.py,137,47,49.0,190.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,default_styles.py,rich/default_styles.py,44,40,0.0,52.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,markdown.py,rich/markdown.py,94,37,18.0,110.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,style.py,rich/style.py,17,4,83.0,186.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,styled_text.py,rich/styled_text.py,14,0,1.0,7.0,0
a6db216788e082a4c5441713afd265dddea2f64e,Will McGugan,2019-11-15 21:47:29+00:00,functionality update,text.py,rich/text.py,286,48,73.0,248.0,0
44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,Will McGugan,2019-11-16 10:54:03+00:00,simplify print,console.py,rich/console.py,20,38,50.0,196.0,0
44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,Will McGugan,2019-11-16 10:54:03+00:00,simplify print,markdown.py,rich/markdown.py,3,4,18.0,110.0,0
44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,Will McGugan,2019-11-16 10:54:03+00:00,simplify print,text.py,rich/text.py,3,6,72.0,245.0,0
f4f69255f3ebf7780a6619f7b4d3e7364a187815,Will McGugan,2019-11-16 11:05:14+00:00,nicer print,console.py,rich/console.py,24,3,53.0,207.0,0
6db8f2697bcad3d77778032736517f731790a452,Will McGugan,2019-11-16 13:18:32+00:00,docstring,style.py,rich/style.py,1,0,83.0,186.0,0
62a4aaadeb2d9acc7225045e7146b872623c99c8,Will McGugan,2019-11-16 14:24:18+00:00,bit based style attributes,style.py,rich/style.py,102,41,82.0,227.0,0
3ddaaa3cbac3652803aaa3f1ff9a822647f5d86d,Will McGugan,2019-11-16 14:24:43+00:00,remove print,style.py,rich/style.py,0,2,82.0,225.0,0
bcba17277ccfe965f979a779ac52e3b98f831faa,Will McGugan,2019-11-16 19:44:51+00:00,streamlined color def,style.py,rich/style.py,43,31,90.0,233.0,0
f789215e990eabe14e22567af0323b56609ed364,Will McGugan,2019-11-16 19:57:24+00:00,optimized,style.py,rich/style.py,28,22,90.0,240.0,0
595c49afe93abb404e249487d38dc28c8774e6f6,Will McGugan,2019-11-16 20:03:51+00:00,optimized style rener,style.py,rich/style.py,12,33,66.0,226.0,0
6b1e9588b564c33526cca0612b774f3067f99354,Will McGugan,2019-11-16 20:05:21+00:00,tidy sig,style.py,rich/style.py,1,3,66.0,224.0,0
7c53168fb6c3fc08239f777abf8300ce11191ce5,Will McGugan,2019-11-17 17:15:23+00:00,better markdown renderer,default_styles.py,rich/default_styles.py,3,0,0.0,55.0,0
7c53168fb6c3fc08239f777abf8300ce11191ce5,Will McGugan,2019-11-17 17:15:23+00:00,better markdown renderer,markdown.py,rich/markdown.py,229,75,25.0,133.0,0
7c53168fb6c3fc08239f777abf8300ce11191ce5,Will McGugan,2019-11-17 17:15:23+00:00,better markdown renderer,style.py,rich/style.py,22,1,70.0,238.0,0
f470ca2f5fcf621a7d3c1f2989a284b6eec8cd30,Will McGugan,2019-11-17 17:22:23+00:00,markdown parser,markdown.py,rich/markdown.py,19,7,29.0,143.0,0
8708f78689b074bb348c6fd4e63001020f848639,Will McGugan,2019-11-17 17:33:45+00:00,constructor fix,markdown.py,rich/markdown.py,31,16,32.0,153.0,1
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,console.py,rich/console.py,37,6,62.0,232.0,0
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,default_styles.py,rich/default_styles.py,8,8,0.0,55.0,0
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,markdown.py,rich/markdown.py,119,32,46.0,214.0,0
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,panel.py,rich/panel.py,50,0,3.0,36.0,0
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,style.py,rich/style.py,9,0,74.0,246.0,0
724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,Will McGugan,2019-11-20 15:29:18+00:00,text formatting,text.py,rich/text.py,105,38,88.0,291.0,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,console.py,rich/console.py,21,18,62.0,235.0,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,default_styles.py,rich/default_styles.py,1,0,0.0,56.0,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,markdown.py,rich/markdown.py,25,137,47.0,214.0,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,panel.py,rich/panel.py,83,22,8.0,92.0,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,styled_text.py,,0,14,,,0
8c0e82ce936e07f158206ee5c156cf2cd679c202,Will McGugan,2019-11-20 17:25:12+00:00,markdown panel,text.py,rich/text.py,9,9,88.0,292.0,0
94757f645a1f390faf89716233c98aeef2a51c04,Will McGugan,2019-11-21 16:01:12+00:00,faster render_lines,console.py,rich/console.py,14,14,61.0,225.0,0
94757f645a1f390faf89716233c98aeef2a51c04,Will McGugan,2019-11-21 16:01:12+00:00,faster render_lines,panel.py,rich/panel.py,2,4,8.0,91.0,0
94757f645a1f390faf89716233c98aeef2a51c04,Will McGugan,2019-11-21 16:01:12+00:00,faster render_lines,text.py,rich/text.py,4,2,89.0,294.0,0
9186d6021b4dbad8dca4a816e9a29a816a18c5d8,Will McGugan,2019-11-21 16:02:12+00:00,faster render_lines,console.py,rich/console.py,4,1,61.0,226.0,0
87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,Will McGugan,2019-11-21 23:13:49+00:00,markdown list items,console.py,rich/console.py,30,17,64.0,240.0,0
87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,Will McGugan,2019-11-21 23:13:49+00:00,markdown list items,default_styles.py,rich/default_styles.py,1,1,0.0,56.0,0
87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,Will McGugan,2019-11-21 23:13:49+00:00,markdown list items,markdown.py,rich/markdown.py,87,33,59.0,261.0,0
87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,Will McGugan,2019-11-21 23:13:49+00:00,markdown list items,panel.py,rich/panel.py,10,2,8.0,91.0,0
87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,Will McGugan,2019-11-21 23:13:49+00:00,markdown list items,text.py,rich/text.py,1,1,89.0,294.0,0
9bbe9d4f3e84065108354a7f916c141f26a7ec23,Will McGugan,2019-11-21 23:14:04+00:00,styled class,styled.py,rich/styled.py,92,0,18.0,60.0,0
33768bd14e82e7cfecbd513df55451e42dd1971c,Will McGugan,2019-11-22 14:24:53+00:00,markdown rendering,console.py,rich/console.py,1,1,64.0,240.0,0
33768bd14e82e7cfecbd513df55451e42dd1971c,Will McGugan,2019-11-22 14:24:53+00:00,markdown rendering,markdown.py,rich/markdown.py,13,12,57.0,261.0,0
33768bd14e82e7cfecbd513df55451e42dd1971c,Will McGugan,2019-11-22 14:24:53+00:00,markdown rendering,styled.py,rich/styled.py,12,2,18.0,61.0,0
68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,Will McGugan,2019-11-22 14:32:14+00:00,renamed Styled to Segment,console.py,rich/console.py,19,19,64.0,240.0,0
68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,Will McGugan,2019-11-22 14:32:14+00:00,renamed Styled to Segment,markdown.py,rich/markdown.py,7,7,57.0,261.0,0
68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,Will McGugan,2019-11-22 14:32:14+00:00,renamed Styled to Segment,panel.py,rich/panel.py,5,5,8.0,91.0,0
68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,Will McGugan,2019-11-22 14:32:14+00:00,renamed Styled to Segment,styled.py,,0,102,,,0
68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,Will McGugan,2019-11-22 14:32:14+00:00,renamed Styled to Segment,text.py,rich/text.py,10,10,89.0,294.0,0
6edecd80d93cc82eec4befc5e257416c08b3e4bf,Will McGugan,2019-11-22 14:42:41+00:00,docs,console.py,rich/console.py,33,15,65.0,243.0,0
6edecd80d93cc82eec4befc5e257416c08b3e4bf,Will McGugan,2019-11-22 14:42:41+00:00,docs,text.py,rich/text.py,11,2,90.0,294.0,0
e6b465e937da8b44690ee531a85c2035a8586f33,Will McGugan,2019-11-22 16:06:49+00:00,style decorator,console.py,rich/console.py,6,2,67.0,247.0,0
9e49f3cace49ec69c6cb642a23cf9960aded5f12,Will McGugan,2019-11-22 17:08:39+00:00,list styles and block quotes in markdown,default_styles.py,rich/default_styles.py,5,1,0.0,60.0,0
9e49f3cace49ec69c6cb642a23cf9960aded5f12,Will McGugan,2019-11-22 17:08:39+00:00,list styles and block quotes in markdown,markdown.py,rich/markdown.py,68,18,66.0,307.0,0
9e49f3cace49ec69c6cb642a23cf9960aded5f12,Will McGugan,2019-11-22 17:08:39+00:00,list styles and block quotes in markdown,segment.py,rich/segment.py,102,0,18.0,61.0,0
9e49f3cace49ec69c6cb642a23cf9960aded5f12,Will McGugan,2019-11-22 17:08:39+00:00,list styles and block quotes in markdown,text.py,rich/text.py,3,0,91.0,296.0,0
db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,Will McGugan,2019-11-22 17:20:37+00:00,styles,default_styles.py,rich/default_styles.py,4,4,0.0,60.0,0
db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,Will McGugan,2019-11-22 17:20:37+00:00,styles,markdown.py,rich/markdown.py,2,5,66.0,308.0,0
0891b64380fdfc00465926fe3df3e3d6fe31aa10,Will McGugan,2019-11-23 14:30:03+00:00,better split and join,markdown.py,rich/markdown.py,4,3,66.0,309.0,0
0891b64380fdfc00465926fe3df3e3d6fe31aa10,Will McGugan,2019-11-23 14:30:03+00:00,better split and join,text.py,rich/text.py,126,94,115.0,361.0,0
c4b36d2a3595d084a6a947f3efacb69b419997df,Will McGugan,2019-11-23 14:30:14+00:00,tools,_tools.py,rich/_tools.py,40,0,6.0,28.0,0
9e04720781f5401a045ed6124168e7465ee64e62,Will McGugan,2019-11-23 14:45:55+00:00,added bools,_tools.py,rich/_tools.py,0,2,6.0,28.0,0
9e04720781f5401a045ed6124168e7465ee64e62,Will McGugan,2019-11-23 14:45:55+00:00,added bools,text.py,rich/text.py,15,5,117.0,366.0,0
fc8f17760e1a984f3139e390db47a22bb33c0566,Will McGugan,2019-11-23 17:14:52+00:00,render fix,markdown.py,rich/markdown.py,1,1,66.0,309.0,1
fc8f17760e1a984f3139e390db47a22bb33c0566,Will McGugan,2019-11-23 17:14:52+00:00,render fix,style.py,rich/style.py,5,2,76.0,249.0,1
fc8f17760e1a984f3139e390db47a22bb33c0566,Will McGugan,2019-11-23 17:14:52+00:00,render fix,text.py,rich/text.py,57,51,118.0,372.0,1
e76bd507870fd8cd5c07be3ebef33b0970e5c618,Will McGugan,2019-11-23 17:23:05+00:00,rendering,default_styles.py,rich/default_styles.py,1,1,0.0,60.0,0
e76bd507870fd8cd5c07be3ebef33b0970e5c618,Will McGugan,2019-11-23 17:23:05+00:00,rendering,markdown.py,rich/markdown.py,4,5,66.0,306.0,0
e76bd507870fd8cd5c07be3ebef33b0970e5c618,Will McGugan,2019-11-23 17:23:05+00:00,rendering,text.py,rich/text.py,3,19,117.0,363.0,0
6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,Will McGugan,2019-11-23 21:58:04+00:00,Refinements,_tools.py,rich/_tools.py,13,0,9.0,37.0,0
6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,Will McGugan,2019-11-23 21:58:04+00:00,Refinements,default_styles.py,rich/default_styles.py,3,3,0.0,60.0,0
6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,Will McGugan,2019-11-23 21:58:04+00:00,Refinements,markdown.py,rich/markdown.py,26,20,66.0,308.0,0
6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,Will McGugan,2019-11-23 21:58:04+00:00,Refinements,text.py,rich/text.py,24,36,112.0,347.0,0
81fe3a3d51b5591d4d6380e5c0a2cb032a104f75,Will McGugan,2019-11-23 22:09:30+00:00,docstring,markdown.py,rich/markdown.py,1,0,66.0,308.0,0
109faa628299a9e8667f3f785492bb997f14f2f2,Will McGugan,2019-11-24 11:01:21+00:00,remove style name,default_styles.py,rich/default_styles.py,48,50,0.0,58.0,0
109faa628299a9e8667f3f785492bb997f14f2f2,Will McGugan,2019-11-24 11:01:21+00:00,remove style name,style.py,rich/style.py,2,11,74.0,240.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,_stack.py,rich/_stack.py,1,0,2.0,8.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,console.py,rich/console.py,13,0,67.0,247.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,escape.py,,0,10,,,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,markdown.py,rich/markdown.py,7,0,67.0,314.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,style.py,rich/style.py,35,25,85.0,250.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,syntax.py,rich/syntax.py,78,0,7.0,58.0,0
45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,Will McGugan,2019-11-24 17:05:29+00:00,style rendering,text.py,rich/text.py,25,3,115.0,359.0,0
b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,Will McGugan,2019-11-24 17:11:14+00:00,change back to bgcolor,default_styles.py,rich/default_styles.py,1,8,0.0,51.0,0
b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,Will McGugan,2019-11-24 17:11:14+00:00,change back to bgcolor,style.py,rich/style.py,18,18,85.0,250.0,0
b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,Will McGugan,2019-11-24 17:11:14+00:00,change back to bgcolor,syntax.py,rich/syntax.py,3,3,7.0,58.0,0
a0eaca8d7242f8196022e42188274af6bd9b45d6,Will McGugan,2019-11-24 21:56:23+00:00,syntax highlighting with numbers.,color.py,rich/color.py,49,0,40.0,451.0,0
a0eaca8d7242f8196022e42188274af6bd9b45d6,Will McGugan,2019-11-24 21:56:23+00:00,syntax highlighting with numbers.,markdown.py,rich/markdown.py,4,4,67.0,313.0,0
a0eaca8d7242f8196022e42188274af6bd9b45d6,Will McGugan,2019-11-24 21:56:23+00:00,syntax highlighting with numbers.,syntax.py,rich/syntax.py,122,53,17.0,101.0,0
d48c82d8ec32dc46c3db48e5aa294cdf242cad09,Will McGugan,2019-11-24 22:21:54+00:00,background style for syntax,color.py,rich/color.py,1,1,40.0,451.0,0
d48c82d8ec32dc46c3db48e5aa294cdf242cad09,Will McGugan,2019-11-24 22:21:54+00:00,background style for syntax,markdown.py,rich/markdown.py,3,0,67.0,316.0,0
d48c82d8ec32dc46c3db48e5aa294cdf242cad09,Will McGugan,2019-11-24 22:21:54+00:00,background style for syntax,syntax.py,rich/syntax.py,15,5,20.0,110.0,0
ced143b7381835e4222e4e57e3e34f103e37be26,Will McGugan,2019-11-25 10:29:09+00:00,detect color system,color.py,rich/color.py,12,11,40.0,452.0,0
ced143b7381835e4222e4e57e3e34f103e37be26,Will McGugan,2019-11-25 10:29:09+00:00,detect color system,console.py,rich/console.py,31,1,72.0,269.0,0
ced143b7381835e4222e4e57e3e34f103e37be26,Will McGugan,2019-11-25 10:29:09+00:00,detect color system,markdown.py,rich/markdown.py,1,0,67.0,317.0,0
ced143b7381835e4222e4e57e3e34f103e37be26,Will McGugan,2019-11-25 10:29:09+00:00,detect color system,style.py,rich/style.py,12,4,85.0,258.0,0
8d1046483a11b86d9140a56e496e70a0ae4ed833,Will McGugan,2019-11-25 11:06:48+00:00,color palettes,color.py,rich/color.py,326,300,38.0,446.0,0
8d1046483a11b86d9140a56e496e70a0ae4ed833,Will McGugan,2019-11-25 11:06:48+00:00,color palettes,syntax.py,rich/syntax.py,1,1,20.0,110.0,0
3e674ab606cacab77cbe32d4e94a966e6fb5eee7,Will McGugan,2019-11-25 11:44:15+00:00,tweaking,color.py,rich/color.py,22,32,38.0,438.0,0
3e674ab606cacab77cbe32d4e94a966e6fb5eee7,Will McGugan,2019-11-25 11:44:15+00:00,tweaking,console.py,rich/console.py,3,1,72.0,271.0,0
3e674ab606cacab77cbe32d4e94a966e6fb5eee7,Will McGugan,2019-11-25 11:44:15+00:00,tweaking,syntax.py,rich/syntax.py,2,2,20.0,111.0,0
cee2cb7c1ca5711be4ac2a1c97fe0300a2ce74e2,Will McGugan,2019-11-25 14:15:08+00:00,faster color reduction,color.py,rich/color.py,29,3,42.0,458.0,0
ba2b6bc0fd1a144d4dddf1919869538972e4eb03,Will McGugan,2019-11-25 14:30:42+00:00,refactor palette,color.py,rich/color.py,14,336,37.0,161.0,0
2780c0a5dd5bd7e99018ae1eab6a02132f86d870,Will McGugan,2019-11-25 14:38:37+00:00,refinement,color.py,rich/color.py,1,2,37.0,162.0,0
2780c0a5dd5bd7e99018ae1eab6a02132f86d870,Will McGugan,2019-11-25 14:38:37+00:00,refinement,syntax.py,rich/syntax.py,4,2,20.0,111.0,0
71aff2dbbd9ecc77dee1817fadd832ce5a91ab0f,Will McGugan,2019-11-25 20:49:31+00:00,fix for wrapping,_tools.py,rich/_tools.py,0,1,9.0,37.0,1
71aff2dbbd9ecc77dee1817fadd832ce5a91ab0f,Will McGugan,2019-11-25 20:49:31+00:00,fix for wrapping,color.py,rich/color.py,7,1,37.0,165.0,1
71aff2dbbd9ecc77dee1817fadd832ce5a91ab0f,Will McGugan,2019-11-25 20:49:31+00:00,fix for wrapping,syntax.py,rich/syntax.py,4,3,20.0,112.0,1
4f993064175ead93047aa1abc4ba89e60d8be599,Will McGugan,2019-11-25 21:44:00+00:00,markdown options,markdown.py,rich/markdown.py,29,9,71.0,333.0,0
4f993064175ead93047aa1abc4ba89e60d8be599,Will McGugan,2019-11-25 21:44:00+00:00,markdown options,style.py,rich/style.py,1,1,85.0,258.0,0
4f993064175ead93047aa1abc4ba89e60d8be599,Will McGugan,2019-11-25 21:44:00+00:00,markdown options,syntax.py,rich/syntax.py,22,6,22.0,120.0,0
331895e8662d5d13573c33f0cf3362fcb563a888,Will McGugan,2019-11-25 22:00:41+00:00,Added Syntax.from_path,syntax.py,rich/syntax.py,36,4,24.0,151.0,0
21eb838abceb1e273b2a2faebd0992aabffd6855,Will McGugan,2019-11-25 22:02:02+00:00,palette class,_palette.py,rich/_palette.py,318,0,4.0,300.0,0
9cf593ee6e0740be0f695d2afc3d7af36cb4368c,Will McGugan,2019-11-25 22:15:10+00:00,optimization,markdown.py,rich/markdown.py,1,1,71.0,333.0,0
9cf593ee6e0740be0f695d2afc3d7af36cb4368c,Will McGugan,2019-11-25 22:15:10+00:00,optimization,syntax.py,rich/syntax.py,3,2,24.0,152.0,0
f528e1bb54e90180ec7a3fd4c9a1903206acdfe4,Will McGugan,2019-11-25 22:41:46+00:00,lru cache tweaks,color.py,rich/color.py,3,2,37.0,166.0,0
f528e1bb54e90180ec7a3fd4c9a1903206acdfe4,Will McGugan,2019-11-25 22:41:46+00:00,lru cache tweaks,syntax.py,rich/syntax.py,4,0,24.0,155.0,0
c7c26ecf93dad4625a9d0acf5623e90cc6ebfccb,Will McGugan,2019-11-25 22:42:45+00:00,lru cache tweaks,style.py,rich/style.py,2,0,85.0,260.0,0
1697f5f6dfedaf6e73a6769cdee334198db5a932,Will McGugan,2019-11-25 22:45:18+00:00,more lru_cache,markdown.py,rich/markdown.py,11,0,71.0,340.0,0
1697f5f6dfedaf6e73a6769cdee334198db5a932,Will McGugan,2019-11-25 22:45:18+00:00,more lru_cache,style.py,rich/style.py,1,1,85.0,260.0,0
1697f5f6dfedaf6e73a6769cdee334198db5a932,Will McGugan,2019-11-25 22:45:18+00:00,more lru_cache,syntax.py,rich/syntax.py,2,0,24.0,156.0,0
874c14a178dd8f58d735ef39f8c7cd9b9edb17ed,Will McGugan,2019-11-26 11:35:22+00:00,"made style immutable, optimizations",style.py,rich/style.py,36,41,77.0,246.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,_emoji_codes.py,rich/_emoji_codes.py,3611,0,0.0,3610.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,_emoji_replace.py,rich/_emoji_replace.py,17,0,2.0,10.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,color.py,rich/color.py,1,0,37.0,166.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,console.py,rich/console.py,14,6,74.0,276.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,emoji.py,rich/emoji.py,74,0,7.0,37.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,markdown.py,rich/markdown.py,65,11,70.0,336.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,panel.py,rich/panel.py,1,1,8.0,91.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,style.py,rich/style.py,0,1,77.0,246.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,syntax.py,rich/syntax.py,1,1,24.0,156.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,text.py,rich/text.py,1,1,115.0,359.0,0
a4b68a9388840d1c5f5c119326f8cb430e123f36,Will McGugan,2019-11-26 17:38:47+00:00,emoji support,make_emoji.py,tools/make_emoji.py,12,0,0.0,9.0,0
1634917841b9548d432fd651116ceae03a330145,Will McGugan,2019-11-26 17:39:56+00:00,emoji support,emoji.py,rich/emoji.py,1,1,7.0,37.0,0
dd8f00b475cd7cf190bed6084593476aa14eb4b5,Will McGugan,2019-11-26 17:44:01+00:00,typing for emoji rendering,_emoji_replace.py,rich/_emoji_replace.py,1,0,2.0,10.0,0
dd8f00b475cd7cf190bed6084593476aa14eb4b5,Will McGugan,2019-11-26 17:44:01+00:00,typing for emoji rendering,emoji.py,rich/emoji.py,2,1,7.0,38.0,0
dd8f00b475cd7cf190bed6084593476aa14eb4b5,Will McGugan,2019-11-26 17:44:01+00:00,typing for emoji rendering,panel.py,rich/panel.py,3,3,8.0,91.0,0
dbbbbe6d9e8a98872eb6e78164e24f80347825af,Will McGugan,2019-11-27 16:05:40+00:00,emoji and box drawing,_emoji_codes.py,rich/_emoji_codes.py,3108,3108,0.0,3610.0,0
