commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
7d6b8e9ab3e738d69e39ad53a7c0f6a552d5284a,Armin Ronacher,Armin Ronacher,2010-04-09 11:56:47+00:00,2010-04-09T13:56:47+02:00,Documented non-decorator uses of registation.,False,1,flask.py,flask.py,31,5,36,0,1
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,Armin Ronacher,2010-04-10 13:49:15+00:00,2010-04-10T15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",False,1,flask.py,flask.py,4,4,8,1,0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,Armin Ronacher,2010-04-10 13:49:15+00:00,2010-04-10T15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",False,1,flaskext.py,docs/flaskext.py,96,0,96,1,0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,Armin Ronacher,2010-04-10 13:49:15+00:00,2010-04-10T15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",False,1,conf.py,docs/conf.py,10,6,16,1,0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,Armin Ronacher,2010-04-10 13:49:15+00:00,2010-04-10T15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",False,1,theme.conf,docs/_themes/flasky/theme.conf,3,0,3,1,0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,Armin Ronacher,2010-04-10 13:49:15+00:00,2010-04-10T15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,239,0,239,1,0
9dfab582d065521e9350327801ed2c5ced1c8fa1,Armin Ronacher,Armin Ronacher,2010-04-10 14:00:13+00:00,2010-04-10T16:00:13+02:00,Updated README,False,1,README,README,14,1,15,0,0
05f36c7f7e2df36ee28f90d99632162579b1287c,Armin Ronacher,Armin Ronacher,2010-04-11 00:20:10+00:00,2010-04-11T02:20:10+02:00,Heavily improved documentation,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,74,20,94,0,1
05f36c7f7e2df36ee28f90d99632162579b1287c,Armin Ronacher,Armin Ronacher,2010-04-11 00:20:10+00:00,2010-04-11T02:20:10+02:00,Heavily improved documentation,False,1,flask.py,flask.py,72,1,73,0,0
05f36c7f7e2df36ee28f90d99632162579b1287c,Armin Ronacher,Armin Ronacher,2010-04-11 00:20:10+00:00,2010-04-11T02:20:10+02:00,Heavily improved documentation,False,1,flaskext.py,docs/flaskext.py,5,15,20,0,0
1fff3e598126a084348ec2c112fdd3bc6b9a1ee0,Armin Ronacher,Armin Ronacher,2010-04-11 00:42:13+00:00,2010-04-11T02:42:13+02:00,Fixed a doc display bug and setup.py workaround for dev version.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,4,4,8,1,0
1fff3e598126a084348ec2c112fdd3bc6b9a1ee0,Armin Ronacher,Armin Ronacher,2010-04-11 00:42:13+00:00,2010-04-11T02:42:13+02:00,Fixed a doc display bug and setup.py workaround for dev version.,False,1,setup.py,setup.py,4,3,7,1,1
574e81f9c8bbdc41958e1e7a7613633b091101f8,Armin Ronacher,Armin Ronacher,2010-04-11 00:46:44+00:00,2010-04-11T02:46:44+02:00,Fixed a bug in setup.py,False,1,setup.py,setup.py,1,1,2,1,0
4671429a509094f36e2294055340197091d39979,Armin Ronacher,Armin Ronacher,2010-04-11 01:41:01+00:00,2010-04-11T03:41:01+02:00,Added a security section to the foreword and a footnote to the g variable,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,11,1,12,0,0
d78b04a3fca8d8887382606897d4a97e55062fda,Armin Ronacher,Armin Ronacher,2010-04-11 01:43:15+00:00,2010-04-11T03:43:15+02:00,Footnotes are 100% in width,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,1,0,1,0,0
03168a5d53457fdb8676a4ac9fca0f76a23c6852,Armin Ronacher,Armin Ronacher,2010-04-11 15:58:45+00:00,2010-04-11T17:58:45+02:00,Removed the useless apishowcase example,False,1,minitwit.py,examples/minitwit/minitwit.py,30,8,38,0,0
03168a5d53457fdb8676a4ac9fca0f76a23c6852,Armin Ronacher,Armin Ronacher,2010-04-11 15:58:45+00:00,2010-04-11T17:58:45+02:00,Removed the useless apishowcase example,False,1,apishowcase.py,examples/apishowcase/apishowcase.py,0,30,30,0,0
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,Armin Ronacher,2010-04-11 16:45:06+00:00,2010-04-11T18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,False,1,minitwit_tests.py,examples/minitwit/minitwit_tests.py,145,0,145,0,0
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,Armin Ronacher,2010-04-11 16:45:06+00:00,2010-04-11T18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,False,1,minitwit.py,examples/minitwit/minitwit.py,1,1,2,0,1
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,Armin Ronacher,2010-04-11 16:45:06+00:00,2010-04-11T18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,False,1,README,examples/minitwit/README,5,0,5,0,1
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,Armin Ronacher,2010-04-11 16:45:06+00:00,2010-04-11T18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,False,1,flask.py,flask.py,2,3,5,0,0
ef524f2cfd65377b3b9ce896e7a710472b13c0f6,Armin Ronacher,Armin Ronacher,2010-04-11 16:47:32+00:00,2010-04-11T18:47:32+02:00,No need for the closing import,False,1,minitwit_tests.py,examples/minitwit/minitwit_tests.py,0,1,1,0,0
03148dba6b26a2694da1d466584f50189c52e7b3,Armin Ronacher,Armin Ronacher,2010-04-11 17:18:40+00:00,2010-04-11T19:18:40+02:00,Added testing documentation,False,1,flask.py,flask.py,24,12,36,0,1
2f5a4f8dbc832b0daebcd66ea8b3969589191fa7,Armin Ronacher,Armin Ronacher,2010-04-11 22:14:59+00:00,2010-04-12T00:14:59+02:00,Doc updates and typo fixes,False,1,README,examples/minitwit/README,1,1,2,1,0
2f5a4f8dbc832b0daebcd66ea8b3969589191fa7,Armin Ronacher,Armin Ronacher,2010-04-11 22:14:59+00:00,2010-04-12T00:14:59+02:00,Doc updates and typo fixes,False,1,minitwit.py,examples/minitwit/minitwit.py,9,9,18,1,0
a01e8b49ca66608f0bd46134ff02deeb5724c799,Armin Ronacher,Armin Ronacher,2010-04-12 17:52:18+00:00,2010-04-12T19:52:18+02:00,Fixed a documentation error and implemented template context processors.,False,1,flask.py,flask.py,28,4,32,1,0
de03143f6ecf9a36dd32f16f07309c64d4de03b0,Armin Ronacher,Armin Ronacher,2010-04-12 18:19:16+00:00,2010-04-12T20:19:16+02:00,Added some basic tests for flask itself,False,1,flask_tests.py,flask_tests.py,74,0,74,0,0
4affedec356ad8c9e6a107578f03fc7f5c615064,Armin Ronacher,Armin Ronacher,2010-04-12 18:39:52+00:00,2010-04-12T20:39:52+02:00,Testing URL generation,False,1,flask_tests.py,flask_tests.py,8,0,8,0,0
959b5df00431c436474c5abca304e631c0de7721,Armin Ronacher,Armin Ronacher,2010-04-12 23:08:52+00:00,2010-04-13T01:08:52+02:00,Flask can depend on Jinja2 and Werkzeug now that they are relased.,False,1,setup.py,setup.py,2,3,5,0,0
a42728568e18bedf588be2357b56021ab85b9fad,Armin Ronacher,Armin Ronacher,2010-04-12 23:42:31+00:00,2010-04-13T01:42:31+02:00,Improved Flask README regarding Jinja2 and Werkzeug,False,1,README,README,4,4,8,0,0
08f1f0dc32004fae01cf96d1eed84e6461e698e5,Armin Ronacher,Armin Ronacher,2010-04-14 00:42:12+00:00,2010-04-14T02:42:12+02:00,Added more Flask tests,False,1,flask_tests.py,tests/flask_tests.py,179,0,179,0,0
08f1f0dc32004fae01cf96d1eed84e6461e698e5,Armin Ronacher,Armin Ronacher,2010-04-14 00:42:12+00:00,2010-04-14T02:42:12+02:00,Added more Flask tests,False,1,flask_tests.py,flask_tests.py,0,82,82,0,0
08f1f0dc32004fae01cf96d1eed84e6461e698e5,Armin Ronacher,Armin Ronacher,2010-04-14 00:42:12+00:00,2010-04-14T02:42:12+02:00,Added more Flask tests,False,1,Makefile,Makefile,11,0,11,0,0
ca520fb7e4c29afccc637e61c11429a0f3e8d5ad,Armin Ronacher,Armin Ronacher,2010-04-14 12:11:00+00:00,2010-04-14T14:11:00+02:00,"Static files are active in the WSGI app now, not just the server.",False,1,flask_tests.py,tests/flask_tests.py,9,0,9,0,0
ca520fb7e4c29afccc637e61c11429a0f3e8d5ad,Armin Ronacher,Armin Ronacher,2010-04-14 12:11:00+00:00,2010-04-14T14:11:00+02:00,"Static files are active in the WSGI app now, not just the server.",False,1,flask.py,flask.py,5,5,10,0,0
2d9bb692728fd76b19e467499caa4f5fcb07aede,Armin Ronacher,Armin Ronacher,2010-04-14 13:16:38+00:00,2010-04-14T15:16:38+02:00,Flask now runs without the presence of pkg_resources as well.,False,1,flask.py,flask.py,24,3,27,0,0
c33675f0251071ea47ce166b81ce8c637842f091,Armin Ronacher,Armin Ronacher,2010-04-14 14:44:29+00:00,2010-04-14T16:44:29+02:00,Added mini blogging application as Flask example.,False,1,flaskr.py,examples/flaskr/flaskr.py,103,0,103,0,0
c33675f0251071ea47ce166b81ce8c637842f091,Armin Ronacher,Armin Ronacher,2010-04-14 14:44:29+00:00,2010-04-14T16:44:29+02:00,Added mini blogging application as Flask example.,False,1,flaskr_tests.py,examples/flaskr/flaskr_tests.py,64,0,64,0,0
c33675f0251071ea47ce166b81ce8c637842f091,Armin Ronacher,Armin Ronacher,2010-04-14 14:44:29+00:00,2010-04-14T16:44:29+02:00,Added mini blogging application as Flask example.,False,1,schema.sql,examples/flaskr/schema.sql,6,0,6,0,0
fc94599285aa1aec50b3c9426697249e55edda0a,Armin Ronacher,Armin Ronacher,2010-04-14 14:47:53+00:00,2010-04-14T16:47:53+02:00,Removed useless imports and added README,False,1,flaskr.py,examples/flaskr/flaskr.py,0,2,2,0,0
fc94599285aa1aec50b3c9426697249e55edda0a,Armin Ronacher,Armin Ronacher,2010-04-14 14:47:53+00:00,2010-04-14T16:47:53+02:00,Removed useless imports and added README,False,1,README,examples/flaskr/README,26,0,26,0,1
1d8432ebfd1637eacab79a15e9b7963bf061371c,Armin Ronacher,Armin Ronacher,2010-04-14 15:08:38+00:00,2010-04-14T17:08:38+02:00,Can't believe I forgot that future import.,False,1,flask.py,flask.py,1,0,1,0,1
c4f5c2fb9afc1679c085500830bd53fab93ad885,Armin Ronacher,Armin Ronacher,2010-04-14 15:09:34+00:00,2010-04-14T17:09:34+02:00,Fixed a typo,False,1,README,examples/flaskr/README,1,1,2,1,0
1246f4088a4fdc00a79f8029ff5d77bfe4fc9b14,Armin Ronacher,Armin Ronacher,2010-04-15 00:21:46+00:00,2010-04-15T02:21:46+02:00,First part of the tutorial.  Many explanations missing but it's a start.,False,1,flaskr.py,examples/flaskr/flaskr.py,2,5,7,0,0
1246f4088a4fdc00a79f8029ff5d77bfe4fc9b14,Armin Ronacher,Armin Ronacher,2010-04-15 00:21:46+00:00,2010-04-15T02:21:46+02:00,First part of the tutorial.  Many explanations missing but it's a start.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,12,0,12,0,0
6dd92ae4b32c336564231e10db12458a8b9261ca,Armin Ronacher,Armin Ronacher,2010-04-16 00:03:45+00:00,2010-04-16T02:03:45+02:00,Beefed up the tutorial,False,1,flaskr_tests.py,examples/flaskr/flaskr_tests.py,5,3,8,0,0
40e0024d7b87150ed694829a5335bd2435962225,Armin Ronacher,Armin Ronacher,2010-04-16 00:14:54+00:00,2010-04-16T02:14:54+02:00,Added screenshot of the debugger to Flask docs.  Flask now runs from the shell again.,False,1,flask.py,flask.py,9,2,11,1,1
7b5015010bc8c2a2d56c7c50b37e5b9facdad102,Armin Ronacher,Armin Ronacher,2010-04-16 00:27:37+00:00,2010-04-16T02:27:37+02:00,Preserve the request context in debug mode.,False,1,flask.py,flask.py,11,7,18,1,0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,Armin Ronacher,2010-04-16 09:03:16+00:00,2010-04-16T11:03:16+02:00,request_init -> before_request and request_shutdown -> after_request,False,1,flask_tests.py,tests/flask_tests.py,2,2,4,0,0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,Armin Ronacher,2010-04-16 09:03:16+00:00,2010-04-16T11:03:16+02:00,request_init -> before_request and request_shutdown -> after_request,False,1,flask.py,flask.py,13,12,25,0,0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,Armin Ronacher,2010-04-16 09:03:16+00:00,2010-04-16T11:03:16+02:00,request_init -> before_request and request_shutdown -> after_request,False,1,minitwit.py,examples/minitwit/minitwit.py,2,2,4,0,1
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,Armin Ronacher,2010-04-16 09:03:16+00:00,2010-04-16T11:03:16+02:00,request_init -> before_request and request_shutdown -> after_request,False,1,flaskr.py,examples/flaskr/flaskr.py,2,2,4,0,0
b608785801ce819037cb6cca04c70fd398519c08,Armin Ronacher,Armin Ronacher,2010-04-16 10:23:46+00:00,2010-04-16T12:23:46+02:00,Recentered README,False,1,README,README,3,3,6,0,0
6d556acb3fcaa6eeff4bda8cf704ad5f0cf5b5ac,Armin Ronacher,Armin Ronacher,2010-04-16 11:42:47+00:00,2010-04-16T13:42:47+02:00,"added coming soon to parts of the docs, linked scoped_session",False,1,conf.py,docs/conf.py,2,1,3,0,0
855e7e9327c0095f39b34bd56b08aa63c87f9dfd,Armin Ronacher,Armin Ronacher,2010-04-16 12:12:31+00:00,2010-04-16T14:12:31+02:00,Added license file,False,1,LICENSE,LICENSE,31,0,31,0,1
0bb8b4f9a1c61fcf473e5ca7a10cc3ed4f30766f,Armin Ronacher,Armin Ronacher,2010-04-16 12:24:12+00:00,2010-04-16T14:24:12+02:00,Beefed up setup.py,False,1,setup.py,setup.py,50,0,50,0,0
8605cc310d260c3b08160881b09da26c2cc95f8d,Armin Ronacher,Armin Ronacher,2010-04-16 12:25:24+00:00,2010-04-16T14:25:24+02:00,ignore dist folder,False,1,.gitignore,.gitignore,1,0,1,0,0
9fbf9a062c11904b5022a5aa7941449e31340c32,Armin Ronacher,Armin Ronacher,2010-04-16 12:32:59+00:00,2010-04-16T14:32:59+02:00,head is 0.2-dev,False,1,setup.py,setup.py,1,1,2,0,0
5310fc38227b1907cb541f4a30ea8dfef46c2e19,Armin Ronacher,Armin Ronacher,2010-04-17 12:10:47+00:00,2010-04-17T14:10:47+02:00,Session falls back to a dummy object now if secret_key is missing.,False,1,flask_tests.py,tests/flask_tests.py,14,0,14,0,0
5310fc38227b1907cb541f4a30ea8dfef46c2e19,Armin Ronacher,Armin Ronacher,2010-04-17 12:10:47+00:00,2010-04-17T14:10:47+02:00,Session falls back to a dummy object now if secret_key is missing.,False,1,flask.py,flask.py,20,3,23,0,0
74862dcbca052ea0a994da3f507c00e9cc18821c,Armin Ronacher,Armin Ronacher,2010-04-17 12:30:28+00:00,2010-04-17T14:30:28+02:00,Added makefile target for website and doc updating.,False,1,Makefile,Makefile,6,0,6,0,0
0b9c2b5eb1b604cd76d9252e8e9628df731ea572,Armin Ronacher,Armin Ronacher,2010-04-17 12:32:52+00:00,2010-04-17T14:32:52+02:00,removed refactoring leftover,False,1,flask.py,flask.py,0,1,1,0,0
fe6c279df12294e590e87705b0ba8728a3ed54c4,Armin Ronacher,Armin Ronacher,2010-04-17 16:14:42+00:00,2010-04-17T18:14:42+02:00,Synched tagline :),False,1,README,README,1,2,3,0,0
325dfa2469f86e03187b6d9e6aee4745b702c496,Armin Ronacher,Armin Ronacher,2010-04-17 18:52:37+00:00,2010-04-17T20:52:37+02:00,Larger fonts in the docs,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,2,3,5,0,0
bcf347fe8db124242da30b97c7e570f28c273d26,Armin Ronacher,Armin Ronacher,2010-04-18 11:15:00+00:00,2010-04-18T13:15:00+02:00,New style for the documentation.  Looks more like the website now.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,104,79,183,0,0
88ea383394b47278779031b47de23fbd5ba89dbe,Armin Ronacher,Armin Ronacher,2010-04-18 11:17:21+00:00,2010-04-18T13:17:21+02:00,Less flashy color for highlights.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,4,0,4,0,0
fdf4d79bdc3a5872e99b4e9c9bc0e29cfd195cb4,Armin Ronacher,Armin Ronacher,2010-04-18 11:19:57+00:00,2010-04-18T13:19:57+02:00,Normalized line heights.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,1,1,2,0,1
764b4e4f7dbe48366d7f01d8bd0c56f4e76b79ee,Armin Ronacher,Armin Ronacher,2010-04-18 11:29:21+00:00,2010-04-18T13:29:21+02:00,dirhtml > html for websites,False,1,Makefile,Makefile,1,1,2,0,0
63593d281b7358a86a808cc0bf5e47107316403d,Armin Ronacher,Armin Ronacher,2010-04-18 12:39:27+00:00,2010-04-18T14:39:27+02:00,removed unused import,False,1,flask.py,flask.py,0,1,1,0,0
ab5492418694b5cc14601a953084d61f47785ea4,Armin Ronacher,Armin Ronacher,2010-04-18 12:56:08+00:00,2010-04-18T14:56:08+02:00,Fixed a font name.,False,1,flasky.css_t,docs/_themes/flasky/static/flasky.css_t,2,2,4,1,0
190059c8f01c6f75243824e765d08a7cce386eda,Armin Ronacher,Armin Ronacher,2010-04-18 13:44:06+00:00,2010-04-18T15:44:06+02:00,Added support for macro pulling and documented certain design decisions.,False,1,flask.py,flask.py,30,1,31,0,0
190059c8f01c6f75243824e765d08a7cce386eda,Armin Ronacher,Armin Ronacher,2010-04-18 13:44:06+00:00,2010-04-18T15:44:06+02:00,Added support for macro pulling and documented certain design decisions.,False,1,flask_tests.py,tests/flask_tests.py,6,0,6,0,0
bf52a17902cdbc300ee91ec1b2e8d2b7890ba35c,Armin Ronacher,Armin Ronacher,2010-04-18 14:29:41+00:00,2010-04-18T16:29:41+02:00,Removed useless code,False,1,flaskr_tests.py,examples/flaskr/flaskr_tests.py,0,1,1,0,0
13090389365184fc2291e2cc69fb9b2af5426585,Armin Ronacher,Armin Ronacher,2010-04-18 15:32:23+00:00,2010-04-18T17:32:23+02:00,updated README,False,1,README,README,5,3,8,0,0
0770f5c6375e3e45fa3ac918217df5d885176173,Armin Ronacher,Armin Ronacher,2010-04-18 21:37:03+00:00,2010-04-18T23:37:03+02:00,Removed two unused imports.,False,1,flask.py,flask.py,2,3,5,0,0
73a47a0db1a181bb305684115d3dacded0c5a58b,Armin Ronacher,Armin Ronacher,2010-04-18 21:42:11+00:00,2010-04-18T23:42:11+02:00,Removed unused stuff from minitwit and fixed a bug.,False,1,minitwit.py,examples/minitwit/minitwit.py,1,3,4,1,0
ce18d4575dd8468878668d777d83448eeae4fd0d,Armin Ronacher,Armin Ronacher,2010-04-19 00:22:59+00:00,2010-04-19T02:22:59+02:00,Added WTForms documentation.,False,1,conf.py,docs/conf.py,2,1,3,0,0
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,Armin Ronacher,2010-04-19 13:39:07+00:00,2010-04-19T15:39:07+02:00,Added JSON Support and started working on jQuery docs,False,1,flask.py,flask.py,56,2,58,0,1
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,Armin Ronacher,2010-04-19 13:39:07+00:00,2010-04-19T15:39:07+02:00,Added JSON Support and started working on jQuery docs,False,1,jqueryexample.py,examples/jqueryexample/jqueryexample.py,29,0,29,0,0
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,Armin Ronacher,2010-04-19 13:39:07+00:00,2010-04-19T15:39:07+02:00,Added JSON Support and started working on jQuery docs,False,1,flask_tests.py,tests/flask_tests.py,30,2,32,0,1
3088a9371e065808fd0091741f62bc242bcab1f9,unknown,Armin Ronacher,2010-04-19 16:29:56+00:00,2010-04-20T01:33:12+08:00,"Make it easier to associate a rule, endpoint and view_function This resolves http://github.com/mitsuhiko/flask/issues/issue/11",False,1,flask_tests.py,tests/flask_tests.py,24,0,24,1,1
3088a9371e065808fd0091741f62bc242bcab1f9,unknown,Armin Ronacher,2010-04-19 16:29:56+00:00,2010-04-20T01:33:12+08:00,"Make it easier to associate a rule, endpoint and view_function This resolves http://github.com/mitsuhiko/flask/issues/issue/11",False,1,flask.py,flask.py,9,3,12,1,1
ade490514dd6d83adc7610f69f9c4cd68df47110,Armin Ronacher,Armin Ronacher,2010-04-19 16:51:04+00:00,2010-04-19T18:51:04+02:00,Fixed a security problem caused by changed simplejson semantics.,False,1,flask_tests.py,tests/flask_tests.py,6,0,6,1,0
ade490514dd6d83adc7610f69f9c4cd68df47110,Armin Ronacher,Armin Ronacher,2010-04-19 16:51:04+00:00,2010-04-19T18:51:04+02:00,Fixed a security problem caused by changed simplejson semantics.,False,1,flask.py,flask.py,6,1,7,1,0
5acc491c94262912baa30a4cffc780a46b7faf56,cgrinds,Armin Ronacher,2010-04-19 17:11:58+00:00,2010-04-20T01:33:12+08:00,Refactored the @route decorator to use the new add_url_rule method. Tagged add_url_rule with versionadded of 0.2,False,1,flask.py,flask.py,3,2,5,0,0
95750b3287bfa21fbb706f10a3a9fbcef01c089e,Armin Ronacher,Armin Ronacher,2010-04-19 21:49:02+00:00,2010-04-19T23:49:02+02:00,Documented some routing converter possibilities.,False,1,flask.py,flask.py,19,4,23,0,0
95750b3287bfa21fbb706f10a3a9fbcef01c089e,Armin Ronacher,Armin Ronacher,2010-04-19 21:49:02+00:00,2010-04-19T23:49:02+02:00,Documented some routing converter possibilities.,False,1,flask_tests.py,tests/flask_tests.py,16,1,17,0,0
06ec917ddedc618944670b39ccd5f4cb862882b2,Armin Ronacher,Armin Ronacher,2010-04-19 21:54:38+00:00,2010-04-19T23:54:38+02:00,"Only escape backslashes if they follow ""<"" in JSON dumping for templates.",False,1,flask.py,flask.py,1,1,2,0,0
